Predicted,Actual,Diff
35003.54012049455,24249,-10754.540120494552
48983.15463617969,119800,70816.8453638203
92436.37732257503,212650,120213.62267742497
245281.69023864254,225600,-19681.690238642535
110526.78533695881,76049,-34477.78533695881
-7329.439795352415,76669,83998.43979535242
87515.43867099397,-1600,-89115.43867099397
148599.1842378946,16315,-132284.1842378946
55662.46627564446,92780,37117.53372435554
50453.50900141326,-2200,-52653.50900141326
-16403.898626137852,6200,22603.898626137852
39809.64649446641,119900,80090.3535055336
3900.1703717426335,62349,58448.829628257365
140273.5792997277,212180,71906.42070027231
59052.50424826809,260200,201147.4957517319
68811.76005012957,50350,-18461.760050129567
229020.83837575023,123900,-105120.83837575023
248830.96409870035,240000,-8830.964098700351
60694.92712693391,36475,-24219.927126933908
250937.14253128096,171292,-79645.14253128096
43654.327930955595,2866,-40788.327930955595
54725.95818377557,13009,-41716.95818377557
68121.50781290318,98849,30727.492187096825
139167.13219764203,273500,134332.86780235797
22777.553440623415,4731,-18046.553440623415
15274.214182446794,34263,18988.785817553206
72053.85171151573,63986,-8067.85171151573
19314.251398825403,10835,-8479.251398825403
178924.78545873245,14499,-164425.78545873245
146076.8109404547,91046,-55030.810940454714
227779.04970866526,156400,-71379.04970866526
59261.59276874355,34000,-25261.592768743547
67917.47196374382,136998,69080.52803625618
50850.38719927338,31327,-19523.387199273377
43619.94353018551,202575,158955.0564698145
69591.86217813675,36635,-32956.862178136755
65325.077143096176,50200,-15125.077143096176
92628.86813071444,75010,-17618.868130714443
-7927.111296405243,8137,16064.111296405243
-3904.8365027415657,19750,23654.836502741564
68121.50781290318,27800,-40321.507812903175
-3105.5499089538534,63420,66525.54990895385
41330.07726689882,29100,-12230.077266898821
12157.071798911944,14359,2201.928201088056
54106.82566601422,-4050,-58156.82566601422
6306.672431100531,1500,-4806.672431100531
139466.68495838315,140296,829.3150416168501
89177.60694458251,44966,-44211.60694458251
54014.24492984066,18100,-35914.24492984066
2681.329489640164,-10100,-12781.329489640164
9127.202597368436,15000,5872.797402631564
132829.5904509223,122200,-10629.59045092229
12398.02173971368,54233,41834.97826028632
64218.6300410105,99594,35375.3699589895
62058.02343855055,94150,32091.976561449454
17087.440474947267,40750,23662.559525052733
126526.93795113024,387011,260484.06204886976
7344.992722540848,14400,7055.007277459152
-13777.510664216657,42480,56257.51066421666
21977.23061408743,32103,10125.769385912568
147183.25804254037,93704,-53479.25804254037
56695.7606289267,81843,25147.2393710733
105116.86207131996,37050,-68066.86207131996
62392.99625724935,276119,213726.00374275065
2605.9059106176865,-660,-3265.9059106176865
32207.10945068755,45006,12798.890549312451
159528.79435045068,904136,744607.2056495494
255522.10975725498,95836,-159686.10975725498
98361.82278934434,82844,-15517.82278934434
98650.96343579004,297700,199049.03656420996
162619.88295885918,326700,164080.11704114082
195358.80934416736,195050,-308.80934416735545
13904.145029393516,612,-13292.145029393516
38339.29212923284,188800,150460.70787076716
145386.5587032283,87100,-58286.55870322831
-7278.719615414026,-525,6753.719615414026
97886.59109044705,33350,-64536.59109044705
42696.78521259404,102903,60206.21478740596
97236.89599625886,47971,-49265.895996258856
127674.82334819296,109745,-17929.823348192964
-17086.424924997467,4000,21086.424924997467
91497.61989955574,125800,34302.380100444265
43712.52426635909,12900,-30812.52426635909
139739.26919373494,42645,-97094.26919373494
164090.23732409274,181768,17677.76267590726
144696.30646600193,181550,36853.69353399807
99326.44597427103,17224,-82102.44597427103
53079.1206123787,125528,72448.8793876213
207694.86661334807,138000,-69694.86661334807
142379.75773230832,164015,21635.242267691676
-11298.285026044976,-1126,10172.285026044976
87823.9402180872,9942,-77881.9402180872
200363.1327573392,228197,27833.86724266081
257682.71635971492,61799,-195883.71635971492
16023.816829044388,-9201,-25224.816829044386
77609.55512630209,21050,-56559.55512630209
66973.20015458232,11175,-55798.200154582315
77226.38865793726,3950,-73276.38865793726
93854.25589376864,35905,-57949.25589376864
102060.66471207765,36000,-66060.66471207765
139167.13219764203,155691,16523.86780235797
142077.64444244752,43250,-98827.64444244752
114125.91183005787,114100,-25.911830057870247
71392.62571568502,22275,-49117.62571568502
158268.74223646903,51509,-106759.74223646903
90366.29751068032,181800,91433.70248931968
1991.077252413772,15300,13308.922747586228
118876.31896359546,24700,-94176.31896359546
86925.41985319865,52484,-34441.41985319865
153916.39408788507,176572,22655.60591211493
120189.39620441051,106975,-13214.396204410514
-7927.111296405243,1200,9127.111296405243
57881.08829429076,144126,86244.91170570924
-17094.150863364237,12190,29284.150863364237
123049.5183509716,271952,148902.4816490284
3120.068243735448,14675,11554.931756264552
48576.98080245249,23475,-25101.98080245249
51608.51539946269,18300,-33308.51539946269
194603.58825504928,325700,131096.41174495072
54422.35423210582,81126,26703.64576789418
13213.892792167131,40210,26996.10720783287
91334.02880539821,173700,82365.97119460179
19273.380680453996,68400,49126.61931954601
28347.13024700626,29000,652.8697529937417
24145.563154914158,20623,-3522.563154914158
148681.20085834214,214950,66268.79914165786
153145.0712066345,144900,-8245.071206634486
119499.14396718414,102600,-16899.143967184136
80088.8579850247,124394,44305.142014975296
97581.72066133715,50300,-47281.72066133715
143760.2622067611,88778,-54982.26220676111
44554.70600878881,54787,10232.29399121119
6715.1413575930455,33150,26434.858642406954
200363.1327573392,277498,77134.86724266081
224928.1908689789,184900,-40028.19086897891
207694.86661334807,292100,84405.13338665193
110526.78533695881,197429,86902.21466304119
64218.6300410105,71206,6987.369958989497
66080.29823221422,30000,-36080.29823221422
20444.79663443132,5600,-14844.79663443132
55095.198306496066,26840,-28255.198306496066
54569.166915849506,29075,-25494.166915849506
34313.28788326816,27145,-7168.28788326816
106167.48665246727,63800,-42367.48665246727
172973.67662058436,188312,15338.32337941564
50850.38719927338,44171,-6679.387199273377
18197.349543290442,34908,16710.650456709558
171839.9705807423,337850,166010.0294192577
138811.85277911447,438998,300186.1472208855
40848.91355014789,25420,-15428.913550147889
114904.89480774879,144048,29143.105192251212
162584.4612379577,140100,-22484.4612379577
80405.98579610909,182500,102094.01420389091
70411.42883284992,4766,-65645.42883284992
-2259.602728724525,3375,5634.602728724525
19963.63291768039,42300,22336.36708231961
62392.99625724935,34244,-28148.996257249353
196049.06158139373,268054,72004.93841860627
82232.05642464853,32247,-49985.05642464853
-6143.163833618031,9865,16008.163833618031
58571.340531517155,79899,21327.659468482845
201631.38223899543,251300,49668.61776100457
59859.618359493994,50425,-9434.618359493994
169070.7988486917,326399,157328.2011513083
124289.70380762217,267598,143308.29619237783
38662.973344641156,108202,69539.02665535884
47144.59474063245,26099,-21045.59474063245
144540.3643347683,178600,34059.635665231704
237330.21559695952,916507,679176.7844030405
202112.54595574638,377000,174887.45404425362
65390.04599498783,29200,-36190.04599498783
34410.614621358895,22499,-11911.614621358895
63449.497240505734,43975,-19474.497240505734
113377.64417664516,424623,311245.35582335485
234304.2206220957,549946,315641.7793779043
74933.73679259776,76779,1845.2632074022404
-14084.175013839676,17894,31978.175013839675
62539.18715530148,8610,-53929.18715530148
-8501.854356237976,940,9441.854356237976
-11236.025557186053,4000,15236.025557186053
131976.33253068864,56649,-75327.33253068864
23012.197430639324,71699,48686.802569360676
221715.56533431265,21566,-200149.56533431265
126256.94477699939,43240,-83016.94477699939
141600.93738493868,89895,-51705.937384938676
61367.771201324154,153167,91799.22879867585
166219.94000900534,111299,-54920.94000900534
77842.96513816806,136000,58157.03486183194
192586.1405629332,321000,128413.8594370668
164090.23732409274,129200,-34890.23732409274
42513.49642809985,43891,1377.5035719001535
-37861.10934859787,-2981,34880.10934859787
5071.586325719958,46224,41152.41367428004
111355.62094769099,16000,-95355.62094769099
44402.77650358547,27303,-17099.776503585468
-6833.416070844416,2850,9683.416070844416
107098.92403050508,137050,29951.075969494923
85550.53382126632,40643,-44907.53382126632
114904.89480774879,258034,143129.1051922512
-20509.173572546042,9433,29942.173572546042
54397.47097858535,99288,44890.52902141465
93744.12531666934,25225,-68519.12531666934
145230.61657199467,284158,138927.38342800533
100425.75964235228,350060,249634.2403576477
42696.78521259404,73469,30772.21478740596
55785.45054372246,151000,95214.54945627754
130879.2860997142,121500,-9379.286099714198
66080.29823221422,42230,-23850.29823221422
-8861.873775008526,-1090,7771.873775008526
87632.30054499349,32147,-55485.300544993486
14779.690624015799,10200,-4579.690624015799
-10701.4682629626,1090,11791.4682629626
136651.2461766545,16483,-120168.2461766545
66015.32938032257,86550,20534.670619677432
71392.62571568502,94650,23257.37428431498
129885.97249078625,56540,-73345.97249078625
143916.20433799474,273859,129942.79566200526
125654.60917664712,56449,-69205.60917664712
237155.07946178204,255000,17844.920538217964
44786.90282492074,41550,-3236.9028249207404
5696.869711054696,1213,-4483.869711054696
90146.51105928834,38549,-51597.51105928834
47405.56484847516,510,-46895.56484847516
32207.10945068755,71602,39394.89054931245
-1173.3746848262163,5000,6173.374684826216
-13777.510664216657,-2665,11112.510664216657
17605.727515060677,28724,11118.272484939323
10653.906983321658,4025,-6628.906983321658
118109.35755927002,60220,-57889.35755927002
1049.3115320562829,8400,7350.688467943717
94386.0371565725,75091,-19295.037156572507
23295.655474117673,-6775,-30070.655474117673
93010.12177549955,199407,106396.87822450045
39954.56001738098,6041,-33913.56001738098
59987.266726871385,240450,180462.73327312863
39954.56001738098,22035,-17919.56001738098
96361.62429245343,41009,-55352.62429245343
-13296.34694746572,3140,16436.346947465718
120916.74854271028,220380,99463.25145728972
23474.244513183534,97000,73525.75548681646
153916.39408788507,262000,108083.60591211493
139113.98580840023,28000,-111113.98580840023
15400.918873483442,112749,97348.08112651655
58571.340531517155,33031,-25540.340531517155
228469.30194589167,597980,369510.6980541083
62899.564021081576,26323,-36576.564021081576
42629.53971980867,7999,-34630.53971980867
136316.27335795568,215300,78983.72664204432
29630.307983368297,33505,3874.692016631703
32994.93751706151,54361,21366.06248293849
87249.19715825445,4700,-82549.19715825445
171149.7183435159,219150,48000.28165648409
64218.6300410105,20600,-43618.6300410105
60677.51896409776,79947,19269.481035902238
-3922.611477724504,15280,19202.611477724502
73980.95633809645,51270,-22710.956338096454
-7023.774052637629,13754,20777.77405263763
194299.64838298652,431100,236800.35161701348
102060.66471207765,163330,61269.33528792235
62490.32299534009,23200,-39290.32299534009
136333.6815207918,56125,-80208.68152079181
591.2561109618255,16275,15683.743889038175
69409.78564088001,14249,-55160.785640880014
65325.077143096176,47300,-18025.077143096176
83545.3182797952,45000,-38545.3182797952
102571.4164637222,10000,-92571.4164637222
-13342.203989766664,11883,25225.203989766662
208385.11885057445,411232,202846.88114942555
46662.836817208794,26649,-20013.836817208794
163423.50933919832,135000,-28423.509339198325
173090.5384945839,205240,32149.46150541611
79381.19758496218,150500,71118.80241503782
83612.5608991013,20607,-63005.5608991013
-20050.083559044746,6099,26149.083559044746
140273.5792997277,45900,-94373.57929972769
139049.01695650857,163700,24650.983043491433
84719.00800118697,32717,-52002.00800118697
108894.16309658281,210329,101434.83690341719
254478.2536081937,264000,9521.746391806286
72810.50428687863,24210,-48600.504286878626
104537.72593472041,97392,-7145.725934720409
27517.690715453962,59800,32282.309284546038
114125.91183005787,22099,-92026.91183005787
200363.1327573392,276600,76236.86724266081
231775.4084893221,67100,-164675.4084893221
-9642.43607619205,2473,12115.43607619205
123003.23503705364,26849,-96154.23503705364
208385.11885057445,275318,66932.88114942555
57500.92783687405,12559,-44941.92783687405
32846.82136241193,11225,-21621.82136241193
25453.372839108528,40049,14595.627160891472
229159.55418311805,159900,-69259.55418311805
122295.57463699114,66128,-56167.574636991136
193824.82112022702,167000,-26824.821120227018
-18168.52942192589,10400,28568.52942192589
56106.46265822834,14456,-41650.46265822834
64889.348207388044,104158,39268.651792611956
61176.090843684855,85650,24473.909156315145
42448.5275762082,6800,-35648.5275762082
-13819.371220451829,-5598,8221.371220451829
130495.7831818228,81050,-49445.7831818228
29421.219462892845,16999,-12422.219462892845
120189.39620441051,185619,65429.603795589486
4138.339890273797,53000,48861.6601097262
-794.8127353809286,11755,12549.812735380929
158268.74223646903,139228,-19040.74223646903
591.2561109618255,42500,41908.743889038175
119564.11281907579,70136,-49428.11281907579
42710.58174135159,23150,-19560.58174135159
91938.61589348805,53280,-38658.61589348805
28940.055746141912,13399,-15541.055746141912
179844.2751061629,283973,104128.72489383709
222131.7601991719,92734,-129397.7601991719
62539.18715530148,76100,13560.812844698521
145230.61657199467,242148,96917.38342800533
147643.82119305697,56400,-91243.82119305697
132139.33821369588,190939,58799.66178630412
3407.0034477679947,1449,-1958.0034477679947
66996.5810198177,18865,-48131.581019817706
144808.56145879845,196987,52178.438541201554
87515.43867099397,162600,75084.56132900603
41934.36524309043,21200,-20734.365243090433
196754.91292404797,175800,-20954.912924047967
-18669.57908459197,-4946,13723.57908459197
124338.6344946764,267199,142860.3655053236
-1631.4301059206755,9438,11069.430105920675
115141.85495252177,41000,-74141.85495252177
1677.4841548601344,45375,43697.51584513987
-9129.95248521824,-3140,5989.95248521824
40752.101061395166,-3160,-43912.101061395166
202802.79819297275,208230,5427.201807027246
123676.07911144389,96650,-27026.07911144389
207004.6143761217,165656,-41348.614376121695
53590.576637240796,38400,-15190.576637240796
222822.0124363983,111799,-111023.0124363983
151065.53524819872,83611,-67454.53524819872
79381.19758496218,198567,119185.80241503782
4590.422608969022,7875,3284.577391030978
114.54905345299994,-2340,-2454.549053453
50453.50900141326,42255,-8198.509001413258
76626.45610960836,25499,-51127.45610960836
116922.34249986487,57056,-59866.34249986487
21133.49462737347,24108,2974.5053726265287
39600.55797399096,52765,13164.442026009041
201348.042933167,250675,49326.95706683301
153916.39408788507,262922,109005.60591211493
63944.572668643406,55900,-8044.572668643406
113916.82330958244,77355,-36561.82330958244
49892.516425013615,9779,-40113.516425013615
202802.79819297275,28475,-174327.79819297275
203904.2438342519,593450,389545.7561657481
10899.551592537147,50155,39255.448407462856
221025.31309708624,649600,428574.68690291373
535.1491989385213,9000,8464.850801061479
146557.97465720563,38700,-107857.97465720563
248140.71186147394,364000,115859.28813852606
97671.57055211793,269250,171578.42944788205
173090.5384945839,186999,13908.461505416111
42696.78521259404,85300,42603.21478740596
50107.65916800701,1520,-48587.65916800701
176678.8926118758,272100,95421.10738812419
38742.73511756728,207900,169157.2648824327
251619.2319853623,376859,125239.7680146377
36210.33908215018,-7321,-43531.33908215018
146076.8109404547,68838,-77238.81094045471
58906.31335021596,36300,-22606.31335021596
45555.36999064716,14471,-31084.36999064716
126643.79982512974,140608,13964.20017487026
64908.882278236895,131800,66891.1177217631
54397.47097858535,55150,752.5290214146517
-2211.7933105842003,-1645,566.7933105842003
-1966.2286893582514,16225,18191.22868935825
158958.99447369538,144000,-14958.994473695377
200250.87776454265,289200,88949.12223545735
134156.94853613325,51500,-82656.94853613325
72411.36515810163,53985,-18426.36515810163
591.2561109618255,25350,24758.743889038175
98083.66683206838,237000,138916.33316793162
-575.7031837733921,17333,17908.703183773392
51072.282352933704,9025,-42047.282352933704
66741.0033384504,75000,8258.996661549594
13403.91133191175,-3573,-16976.91133191175
77275.01915238156,16250,-61025.01915238156
61152.206197072606,165765,104612.7938029274
75682.35853570812,106909,31226.641464291883
35003.54012049455,27574,-7429.540120494552
202737.8293410811,380600,177862.1706589189
-4838.082938187728,4000,8838.082938187728
82232.05642464853,94934,12701.94357535147
222131.7601991719,120115,-102016.7601991719
35943.048601015005,66227,30283.951398984995
141184.7425200794,69250,-71934.7425200794
152830.54755203373,155500,2669.452447966265
43829.032050660986,53400,9570.967949339014
167663.03543648252,96700,-70963.03543648252
143070.0099695347,50200,-92870.0099695347
12398.02173971368,7450,-4948.02173971368
163423.50933919832,153559,-9864.509339198325
64009.54152053506,12849,-51160.54152053506
43009.520152607845,38300,-4709.520152607845
38281.532638607634,-2700,-40981.532638607634
130225.77987386358,44700,-85525.77987386358
41293.60116614832,61500,20206.39883385168
103157.22146026762,234000,130842.77853973238
76705.21927562625,16999,-59706.21927562625
155472.0346975153,165109,9636.965302484692
45244.9582460152,123300,78055.0417539848
53561.21008255571,8500,-45061.21008255571
124848.49367232945,22096,-102752.49367232945
145230.61657199467,52510,-92720.61657199467
121170.64784390567,819276,698105.3521560943
169769.21386906313,155698,-14071.213869063125
114125.91183005787,52685,-61440.91183005787
114303.68047631049,21325,-92978.68047631049
59651.826983535124,28104,-31547.826983535124
66822.44349154847,52920,-13902.443491548474
48930.98284584252,52000,3069.017154157482
4926.167956647754,86328,81401.83204335225
122312.98279982727,69888,-52424.98279982727
60635.65840786259,77610,16974.34159213741
64218.6300410105,83700,19481.369958989497
58929.5199801901,26904,-32025.519980190104
-17199.224719358393,172,17371.224719358393
120131.3807882242,22000,-98131.3807882242
200250.87776454265,199800,-450.8777645426453
112810.37620749675,276400,163589.62379250326
166282.53096202973,110950,-55332.530962029734
9766.436715944754,1763,-8003.436715944754
16023.816829044388,0,-16023.816829044388
132829.5904509223,159699,26869.40954907771
75682.35853570812,29652,-46030.35853570812
36823.819242421196,70200,33376.180757578804
61005.19893136113,28024,-32981.19893136113
25090.8005691455,11500,-13590.8005691455
163423.50933919832,297444,134020.49066080168
51484.39820466019,105300,53815.60179533981
52786.27383291135,1531,-51255.27383291135
25471.18689532997,33350,7878.813104670029
49465.31695983886,37800,-11665.316959838863
23454.710442334686,81300,57845.28955766531
89867.85918180889,102468,12600.14081819111
119773.20133955122,122425,2651.7986604487814
14468.778451392842,305000,290531.22154860717
114206.47978737734,84524,-29682.479787377335
142379.75773230832,133125,-9254.757732308324
6008.301180162625,-500,-6508.301180162625
80170.68463471138,22610,-57560.684634711375
213997.5191131401,145350,-68647.5191131401
49214.75724563892,37600,-11614.757245638917
41330.07726689882,12885,-28445.07726689882
77842.96513816806,99730,21887.03486183194
66996.5810198177,214000,147003.4189801823
1739.5637692826713,8624,6884.436230717329
50850.38719927338,39397,-11453.387199273377
-18696.497706781134,5570,24266.497706781134
-6546.606821952464,8078,14624.606821952464
99052.07502657072,31799,-67253.07502657072
61158.68268084871,87600,26441.31731915129
253007.89924296012,190520,-62487.89924296012
35693.792357720944,76200,40506.207642279056
154744.68523269478,470710,315965.3147673052
38533.64659709182,33900,-4633.646597091822
-11810.768617018786,5564,17374.768617018788
32994.93751706151,12000,-20994.93751706151
43389.23891671664,82089,38699.76108328336
-13191.273091471563,7750,20941.273091471565
145920.86880922105,125000,-20920.86880922105
-22846.514228851745,1322,24168.514228851745
49366.686750842244,7669,-41697.686750842244
63528.37780378411,18499,-45029.37780378411
-20787.19144548031,-4300,16487.19144548031
